DAY,DATE,UTC,CALLSIGN,PR,MESSAGE,Q,LN,SPECIFICATION,E6,NOTES,SOURCE,SET
FRI,2023.09.15,04:47,LOST SHOE,PJ,PJKJRB4BI3SWLXA4F6M5BHFX4FC3IP,,30,,,,,SET-3
FRI,2023.09.15,05:01,LOST SHOE,PJ,PJKJRB4BI3SWLXA4F6M5BHFX4FC3IP,,30,,,,,SET-3
FRI,2023.09.15,05:04,LOST SHOE,PJ,PJERSIHLNAZIH7LEOHMKGEE3N2LEPR,,30,,,,,SET-3
FRI,2023.09.15,05:17,LOST SHOE,PJ,PJ5QVNDFD3SNDIYTT3VLZZHHNFU247,,30,,,,,SET-3
FRI,2023.09.15,07:25,LOST SHOE,QK,QKXMTXEYA5FWNWDRBVSNVYH2LLI5YCI6JDTWJG,+,38,[38 CHAR],,,,SET-3
FRI,2023.09.15,07:53,LOST SHOE,QK,QK4QDSURYSQJYZUQWEZHIN2UODEPDMVWAU,+,34,[34 CHAR],,,,SET-3
FRI,2023.09.15,08:03,LOST SHOE,PJ,PJX6TLBTDSURFVII6FIWZVRD7ZUQN3,,30,,,,,SET-3
FRI,2023.09.15,12:02,LOST SHOE,QK,QKRS24PXTD7TNMDNQEJR4A36DM6ZRM,,30,,,,,SET-3
FRI,2023.09.15,12:22,LOST SHOE,QK,QKWRVTSB2PKVCH52,\,16,,,,,SET-3
FRI,2023.09.15,12:24,LOST SHOE,QK,QKWRVTSB2PKVCH52BLPCVET5FBO4KX,>,30,FOR ASOH,,,,SET-3
FRI,2023.09.15,19:42,LOST SHOE,PJ,PJV4P72RKN2CNIZI4GWSKH2VYH27XF,,30,,,,,SET-3
FRI,2023.09.15,19:50,LOST SHOE,PJ,PJU7UEBSJ7OB7KIPYTI5SCDREXFCGU,,30,,,,,SET-3
FRI,2023.09.15,19:59,LOST SHOE,PJ,PJU7UEBSJ7OB7KIPYTI5SCDREXFCGU,&,30,,,,,SET-3
FRI,2023.09.15,19:59,LOST SHOE,PJ,PJV4P72RKN2CNIZI4GWSKH2VYH27XF,,30,,,,,SET-3
FRI,2023.09.15,20:29,LOST SHOE,PJ,PJU7UEBSJ7OB7KIPYTI5SCDREXFCGU,,30,,,,,SET-3
FRI,2023.09.15,20:33,LOST SHOE,QK,QKWA7DBTMRIYO4FAIRGQATPLAONRUA,>,30,FOR CAP 85,,,,SET-3
FRI,2023.09.15,20:36,LOST SHOE,PJ,PJV4P72RKN2CNIZI4GWSKH2VYH27XF,,30,,,,,SET-3
FRI,2023.09.15,21:02,LOST SHOE,PJ,PJKOPL6ZX2N24EVJCCO7FLYXE56QHG,,30,,,,,SET-3
FRI,2023.09.15,21:12,LOST SHOE,PJ,PJKOPL6ZX2N24EVJCCO7FLYXE56QHG,,30,,,,,SET-3
SAT,2023.09.16,00:11,ENORMITY,QK,QKZIXT4ZJYCXXZMKPHDVFHA6VCUREVEIMY5A2V2ZBXFI4R4KTRG,+,51,[51 CHAR],,,,SET-3
SAT,2023.09.16,00:45,ENORMITY,PJ,PJJGB4NRQ3XRX3LIL4Y2RCY64CO6NA,,30,,,,,SET-3
SAT,2023.09.16,00:50,ENORMITY,PJ,PJ7SC46RB65ABMLJ6QKCSX4NGOS57F,,30,,,,,SET-3
SAT,2023.09.16,01:00,ENORMITY,PJ,PJFBJGUGNEJLDRWA7ISNL6WUFTHC7U,,30,,,,,SET-3
SAT,2023.09.16,02:16,ENORMITY,PJ,PJ2NISJLUWVZDR7XJBBYGLKB563PCI,,30,,,,,SET-3
SAT,2023.09.16,05:19,ENORMITY,MN,MNW74XD7377Y4BKTSKC6YGAYH7OTNHFF5VPOQACONOOOOY6UTJCID6NEF5R7X7KZZZZQNV7IZAGPSRB3Y3QUWCCCCDJTJHGBSDEUN363YPYIIIIPZLF773LUEOODZTPZDBBSLJCPA22ZI7UHPWWJJVVDIB5NN64V3IECSH,+,166,[166 CHAR],,,,SET-3
SAT,2023.09.16,05:39,ENORMITY,PJ,PJSVA3OSI7DOVIZJQNLYZWGC3DSDWV,,30,,,,,SET-3
SAT,2023.09.16,05:42,ENORMITY,PJ,PJENVZU7JBUCBK3E6BDEGBQQSP4V7D,,30,,,,,SET-3
SAT,2023.09.16,06:00,ENORMITY,PJ,PJENVZU7JBUCBK3E6BDEGBQQSP4V7D,&,30,,,,,SET-3
SAT,2023.09.16,06:00,ENORMITY,PJ,PJSVA3OSI7DOVIZJQNLYZWGC3DSDWV,&,30,,,,,SET-3
SAT,2023.09.16,06:05,ENORMITY,MN,MNW74XD7377Y4BKTSKC6YGAYH7OTNHFF5VPOQACONOOOOY6UTJCID6NEF5R7X7KZZZZQNV7IZAGPSRB3Y3QUWCCCCDJTJHGBSDEUN363YPYIIIIPZLF773LUEOODZTPZDBBSLJCPA22ZI7UHPWWJJVVDIB5NN64V3IECSH,+,166,[166 CHAR],,,,SET-3
SAT,2023.09.16,14:24,ENORMITY,PJ,PJC3FC7LFG4HZVWMIA3OTFDZLTVBRS,,30,,,,,SET-3
SAT,2023.09.16,14:28,ENORMITY,PJ,PJC3FC7LFG4HZVWMIA3OTFDZLTVBRS,,30,,,,,SET-3
SAT,2023.09.16,19:48,ENORMITY,QK,QKJMUJWIKE3YOFT7D5VZNBHKO2C7TH,>,30,FOR VETO 91,AE0410 (FOR),,,SET-3
SAT,2023.09.16,20:18,ENORMITY,PJ,PJIO2VORUCUUFWACHYBRIIASSFTG4O,,30,,,,,SET-3
SAT,2023.09.16,21:10,FISHBOAT,PJ,PJIO2VORUCUUFWACHYBRIIASSFTG4O,,30,,AE0410,,,SET-3
SUN,2023.09.17,01:54,PIANO KEY,PJ,PJTGGHX4XQYES7VTJ7QEX7NYZK6RV2,,30,,,,,SET-3
SUN,2023.09.17,15:02,PIANO KEY,QK,QKKB5N26TR6SBNEKRKCNM6Z2KGJUYP,>,30,FOR BIGGIE,,,,SET-3
SUN,2023.09.17,15:16,PIANO KEY,QK,QK6HVN7TIIFNAKOU2SE72JCFNEJWU5,>,30,FOR BIGGIE,,,,SET-3
SUN,2023.09.17,15:45,PIANO KEY,Q,Q,\,1,,,,,SET-3
SUN,2023.09.17,15:46,PIANO KEY,QK,QK2PHNTJNZ3GYDZCIK6V6YYRROBQNS,>,30,FOR BIGGIE,,,,SET-3
SUN,2023.09.17,16:02,PIANO KEY,QK,QK4D6GXPUSSLLVR3AJCNJUUHDB4VT5,>,30,FOR BIGGIE,,,,SET-3
SUN,2023.09.17,16:22,PIANO KEY,QK,QKX3JHL43LFNMCRVXOVSPPJO3LE647,>,30,FOR BIGGIE,,,,SET-3
SUN,2023.09.17,16:32,PIANO KEY,PJ,PJGLGQDCAULNV4FIEFOEJL5SCDGPBX,\,30,,,,,SET-3
SUN,2023.09.17,16:34,PIANO KEY,PJ,PJGLGQDCAULNV4FIEFOEJL5SCDGPBX,,30,,,,,SET-3
SUN,2023.09.17,19:47,PIANO KEY,PJ,PJS5RONSBNZA4CBYYGH5PIN22CUHPQ,,30,,,,,SET-3
SUN,2023.09.17,21:32,PIANO KEY,QK,QKHQZTFTQKTEOEGRM25NTFVOXPBK32,>,30,FOR PENT 97,AE0419 (FOR),,,SET-3
SUN,2023.09.17,22:02,PIANO KEY,PJ,PJVQZ6P47R4URPF2B7M3HXVQFC2PHE,,30,,,,,SET-3
SUN,2023.09.17,22:19,ANIMOSITY,PJ,PJVQZ6P47R4URPF2B7M3HXVQFC2PHE,,30,,AE0419,,,SET-3
SUN,2023.09.17,22:50,ANIMOSITY,PJ,PJVQZ6P47R4URPF2B7M3HXVQFC2PHE,,30,,AE0419,,,SET-3
SUN,2023.09.17,23:50,ANIMOSITY,PJ,PJVQZ6P47R4URPF2B7M3HXVQFC2PHE,,30,,AE0419,,,SET-3
MON,2023.09.18,04:16,LIFEBOAT,PJ,PJK4WRLNYU5HIQBTRM2KRRBH2CRHWI,,30,,,,,SET-3
MON,2023.09.18,12:02,LIFEBOAT,PJ,PJ4YFHX3HWAI3S5CGOAXPBGK7DAZHP,,30,,,,,SET-3
MON,2023.09.18,12:08,LIFEBOAT,PJ,PJ4YFHX3HWAI3S5CGOAXPBGK7DAZHP,,30,,,,,SET-3
MON,2023.09.18,17:17,LIFEBOAT,PJ,PJBN3OM6MLXUFPWUO72CLEFNL7CBDU,\,30,,,,,SET-3
MON,2023.09.18,17:20,LIFEBOAT,PJ,PJBN3OM6MLXUFPWUO72CLEFNL7CBDU,,30,,,,,SET-3
MON,2023.09.18,17:50,LIFEBOAT,QK,QKKOLZZFGNNJDEIVTSMVITFLMV6,\,27,DISREGARDED,,,,SET-3
MON,2023.09.18,17:52,LIFEBOAT,QK,QKKOLZZFGNNJDEIVTSMVITFLMV6O6FMZC5,+,34,[34 CHAR],,,,SET-3
MON,2023.09.18,21:42,LIFEBOAT,PJ,PJ5MNDX5UKIH4HVJUVUIXJXSRZTL2V,,30,,,,,SET-3
MON,2023.09.18,22:06,LIFEBOAT,QK,QK6BU6MKQAPNQJB4KFAZPEFA2PVFWTPW2BFDV54,+,39,[39 CHAR],,,,SET-3
MON,2023.09.18,22:27,LIFEBOAT,PJ,PJZGIMUFYPDV2YHYVJVCOC5W6XPC37,,30,,,,,SET-3
MON,2023.09.18,22:36,LIFEBOAT,PJ,PJZGIMUFYPDV2YHYVJVCOC5W6XPC37,,30,,,,,SET-3
TUE,2023.09.19,07:47,VAGABOND,QK,QKZL2TA3K4TQTTPKA67RJ4EQG4EYSWT3GJ,+,34,[34 CHAR],,,,SET-3
TUE,2023.09.19,07:57,VAGABOND,QK,QKHYPF557ETNP6DOBNKFRKZEFRO6MM,,30,,,,,SET-3
TUE,2023.09.19,08:24,VAGABOND,PJ,PJPXQZM3JXSELEXDVSFIXOE4PG7UIN,,30,,,,,SET-3
TUE,2023.09.19,08:30,VAGABOND,PJ,PJCU6QN4REES5LYSAJ2AYFVVNZQEVK,,30,,,,,SET-3
TUE,2023.09.19,15:30,VAGABOND,QK,QK642JDBJCTIIW7VCXYGUZNCBE7G6H55NJOBELZS2MHL,+,44,[44 CHAR],,,,SET-3
TUE,2023.09.19,20:31,VAGABOND,QK,QK26HR4J2E33MJPGQAAIH2WUDAHV7I,,30,,,,,SET-3
TUE,2023.09.19,21:37,VAGABOND,QK,QKP7VLJFJ4PRAMZ2WYQ7ZWK7I3U5TK,>,30,FOR UNSER 10,AE041B (FOR),,,SET-3
TUE,2023.09.19,22:06,VAGABOND,PJ,PJJWVS73LEZDXAPW4DWHTQDSGCI3S7,,30,,,,,SET-3
WED,2023.09.20,06:16,CATHEDRAL,PJ,PJMWKRAEO5WXOBNHALLAXG3LFVSBEZ,,30,,,,,SET-3
WED,2023.09.20,06:30,CATHEDRAL,QK,QKOCZPJCN46SS6X6SE7P5MKEPEMKEP2PXYGBDWI7IWWTXYEBD6Q24EFE,+,56,[56 CHAR],,,,SET-3
WED,2023.09.20,09:12,CATHEDRAL,MN,MNWSUPJGDOO2Q62WKGK3HQS5VOK4AFDGHKV623V7PSHUCIRXEYEY4OUUYORYUKLADEPW,+,68,[68 CHAR],,,,SET-3
WED,2023.09.20,11:47,CATHEDRAL,PJ,PJX5ARJVDKLW74AL5FAY4AI2BGVC7Q,,30,,,,,SET-3
WED,2023.09.20,15:02,CATHEDRAL,QK,QKU4OWTOMEWLYS2DZARSYBMTMWQ5SP,>,30,FOR RANTY,,,,SET-3
WED,2023.09.20,15:17,CATHEDRAL,QK,QK3JTDGA6ITMDMNQIQOXBENML7MVIK,>,30,FOR RANTY,,,,SET-3
WED,2023.09.20,15:47,CATHEDRAL,QK,QKH2JWQJPSCZ4EG44DLEKILBKK66NJ,>,30,FOR RANTY,,,,SET-3
WED,2023.09.20,15:56,CATHEDRAL,QK,QKH2JWQJPSCZ4EG44DLEKILBKK66NJ,>,30,FOR RANTY,,,,SET-3
WED,2023.09.20,16:32,CATHEDRAL,QK,QKB7CUGAVKYFORPIJSIPO6EXCPFP6I,>,30,FOR RANTY,,,,SET-3
WED,2023.09.20,16:38,CATHEDRAL,QK,QKRRVE,*,6,FOR RANTY,,Transmission cut off abruptly (SOURCE: KYROL),,SET-3
WED,2023.09.20,16:42,CATHEDRAL,QK,QKRRVET3MM23N7QMPHDNAQZUYZHLLL,>,30,FOR RANTY,,,,SET-3
WED,2023.09.20,17:02,CATHEDRAL,PJ,PJWBMVLR25B5VBSBLJWDBT3ZSZGJFD,,30,,,,,SET-3
WED,2023.09.20,20:21,CATHEDRAL,QK,QK5PYRXORDU4CWSA3VRYQXTAXDKQQF,>,30,FOR UPSON 16,AE0410 (FOR),,,SET-3
WED,2023.09.20,20:50,CATHEDRAL,PJ,PJQHGHI2GJOSO7PAKDNCQRQ4IYHL7A,,30,,,,,SET-3
WED,2023.09.20,21:25,CATHEDRAL,PJ,PJK3AVYUFOD7CJWUPHZUP6ITQ2UD3G,,30,,,,,SET-3
WED,2023.09.20,21:32,CATHEDRAL,PJ,PJVKVJHRL3XIDCLI4LXSIN5KPWTLY2,,30,,,,,SET-3
WED,2023.09.20,23:50,CATHEDRAL,CZ,CZ2TPNGEERTOFDYCH2U2TNTA7QDKXI,,30,,,,,SET-3
THU,2023.09.21,00:09,VAN DYKE,CZ,CZ2TPNEERTOFOYCH2U2TNTA7QDKXI,*,29,[ERROR?],,Compare to 09.20 23:50; 7-G was missed here. Operator error during both reads.,,SET-3
THU,2023.09.21,01:09,VAN DYKE,QK,QKQ5BSG22ZI6J7HYVATVL7PXGMRXPLQCYGXQRU,+,38,[38 CHAR],,,,SET-3
THU,2023.09.21,01:25,VAN DYKE,QK,QKDEIA3UBQNVAO6EYUESDCSV4F2B7N,,30,,,,,SET-3
THU,2023.09.21,01:41,VAN DYKE,CZ,CZH6QAYDTNXJ2YKYX4XTSK5JZLHWKP,,30,,,,,SET-3
THU,2023.09.21,01:47,VAN DYKE,CZ,CZCGGSZ3NPHYOGGIOYHATZWIVT63LF,,30,,,,,SET-3
THU,2023.09.21,02:01,VAN DYKE,CZ,CZUHBJGI7XOWDVVGBTNXVF5PNBEUL3,,30,,,,,SET-3
THU,2023.09.21,02:22,VAN DYKE,CZ,CZ6OFQGRA5KN242JBRUQEIQDKLUTI5,,30,,,,,SET-3
THU,2023.09.21,02:40,CAROLINE,CZ,CZ6OFQGRA5KN242JBRUQEIQDKLUTI5,,30,,AE040D,,,SET-3
THU,2023.09.21,03:10,CAROLINE,CZ,CZ6OFQGRA5KN242JBRUQEIQDKLUTI5,,30,,AE040D,,,SET-3
THU,2023.09.21,06:27,VAN DYKE,QK,QK62EFEYQGVOTSCUQVB6NMIE6FDVG2QKGU3GIM2BQNUKTHUMUED,+,51,[51 CHAR],,,,SET-3
THU,2023.09.21,06:53,VAN DYKE,QK,QKLUDNRHBI6GW76VH3QEQDC45DT2E6,,30,,,,,SET-3
THU,2023.09.21,07:08,VAN DYKE,CZ,CZY466KVDTEWU233JHSPFA3FOTW2RI,,30,,,,,SET-3
THU,2023.09.21,07:14,VAN DYKE,CZ,CZVPJX6V2O3OE43QS6OKRZIAFJEVPI,,30,,,,,SET-3
THU,2023.09.21,07:30,VAN DYKE,CZ,CZKIK6ONUF3A67HBJW7BVQE3UABPFM,,30,,,,,SET-3
THU,2023.09.21,13:13,VAN DYKE,QK,QK3G2ERDGYOPHGIM7U2MDNWLMOQJU6,>,30,FOR UDICO 2,? (FOR),,,SET-3
THU,2023.09.21,15:29,VAN DYKE,QK,QKLHKRNYIO6Y6REGZUJPBVEFSHGCZCG6ADXMR7DLWRHPIFWRHUIM,+,52,[52 CHAR],,,,SET-3
THU,2023.09.21,15:42,VAN DYKE,QK,QK7QTKMVCSK4YNJLH,*,17,,,Transmission cut off abruptly,,SET-3
THU,2023.09.21,15:45,VAN DYKE,QK,QK7QTKMVCSK4YNJLH2DJYAUCDVLD5R,,30,,,,,SET-3
THU,2023.09.21,15:58,VAN DYKE,CZ,CZLVAJCLJK6LJXVWCOA3PKJOSZSR7J,,30,,,,,SET-3
THU,2023.09.21,16:02,VAN DYKE,CZ,CZ5EBLDQXFHY263WJLUE7YZYX2JGW6,,30,,,,,SET-3
THU,2023.09.21,16:20,VAN DYKE,CZ,CZ4D47SOSI2SRXKTP4XLIWEPN7JWQS,,30,,,,,SET-3
THU,2023.09.21,16:30,VAN DYKE,CZ,CZ4D47SOSI2SRXKTP4XLIWEPN7JWQS,&,30,,,,,SET-3
THU,2023.09.21,16:30,VAN DYKE,CZ,CZ5EBLDQXFHY263WJLUE7YZYX2JGW6,&,30,,,,,SET-3
THU,2023.09.21,16:30,VAN DYKE,CZ,CZLVAJCLJK6LJXVWCOA3PKJOSZSR7J,,30,,,,,SET-3
THU,2023.09.21,16:47,VAN DYKE,CZ,CZLVAJCLJK6LJXVWCOA3PKJOSZSR7J,,30,,,,,SET-3
THU,2023.09.21,20:02,VAN DYKE,QK,QKTOXFABOWG3FYP4ZOYTGLZDBDQMJN,>,30,FOR CIVET 22,? (FOR),,,SET-3
THU,2023.09.21,20:32,VAN DYKE,CZ,CZHOBJQWAFSUTYQS3ZDIYOTZWCNGFX,,30,,,,,SET-3
THU,2023.09.21,20:35,VAN DYKE,CZ,CZSVNNVTHFU5PJVSZUJH5774WPVXHO,,30,,,,,SET-3
THU,2023.09.21,20:50,STICKLER,CZ,CZHOBJQWAFSUTYQS3ZDIYOTZWCNGFX,,30,,AE0416,,,SET-3
THU,2023.09.21,21:20,STICKLER,CZ,CZHOBJQWAFSUTYQS3ZDIYOTZWCNGFX,,30,,AE0416,,,SET-3
THU,2023.09.21,21:30,VAN DYKE,EG,EGN6BGNPEZARONN6LOMZ7A263ZFKSS,,30,,,,,SET-3
THU,2023.09.21,22:21,VAN DYKE,EG,EGWPVYPX3DDRNQBRUURSZ7V4BVVRHOHBOK,+,34,[34 CHAR],,,,SET-3
THU,2023.09.21,22:31,VAN DYKE,CZ,CZQX5AZLXSSZ2JPEJPJ6RPBLDRUPB2,,30,,,,,SET-3
THU,2023.09.21,22:49,VAN DYKE,EG,EGKW6PRYXLYA66EENIE2TNFC7ORYRY,,30,,,,,SET-3
FRI,2023.09.22,03:36,GUN RACK,CZ,CZXWSIQROQRJUZ3CB7E6O4YW2KUIG7,,30,,,,,SET-3
FRI,2023.09.22,04:13,JURY MAST,CZ,CZXWSIQROQRJUZ3CB7E6O4YW2KUIG7,,30,,AE040D,,,SET-3
FRI,2023.09.22,04:40,JURY MAST,CZ,CZXWSIQROQRJUZ3CB7E6O4YW2KUIG7,,30,,AE040D,,,SET-3
FRI,2023.09.22,05:36,GUN RACK,EG,EGX44J6DNLIAENHCKJ6S62HFUXHWCULDODFT7UZ34D4SJN,+,46,[46 CHAR],,Operator did not state length,,SET-3
FRI,2023.09.22,06:17,GUN RACK,EG,EGWUZ4XXHLNLLDB72RPOAURPAD2JAHUIBNNHALL,+,39,[39 CHAR],,,,SET-3
FRI,2023.09.22,06:38,GUN RACK,EG,EGFTBATQ524P43IKUCGGBU5CMVVP2G,,30,,,,,SET-3
FRI,2023.09.22,06:45,GUN RACK,CZ,CZ7LZP7NF35S4GOT5AXVFRS2N4MWJC,,30,,,,,SET-3
FRI,2023.09.22,06:58,GUN RACK,CZ,CZMNV5PYE66YSJJE2MFYMIGJCSZL5K,,30,,,,,SET-3
FRI,2023.09.22,20:04,GUN RACK,EG,EGBFQXY2PROLRR2NHST6XGFJUNXMR3E5ZNGZFX,+,38,[38 CHAR],,,,SET-3
FRI,2023.09.22,20:17,GUN RACK,EG,EG5XOPR3BVOLW5LUDVYHIEU6GHEBDW,,30,,,,,SET-3
FRI,2023.09.22,20:42,GUN RACK,CZ,CZ2CZFO53QHERIMNSK3MA7H4VKNAWT,,30,,,,,SET-3
FRI,2023.09.22,20:46,GUN RACK,CZ,CZ6YCV5ZOIL5WMZKUTJUXHNUULDC36,,30,,,,,SET-3
FRI,2023.09.22,21:00,GUN RACK,CZ,CZ6YCV5ZOIL5WMZKUTJUXHNUULDC36,,30,,,,,SET-3
FRI,2023.09.22,21:05,GUN RACK,EG,EG467RCQP2CIDU2RWQ3D6JZDKVCOOH,>,30,FOR TALL 26,,,,SET-3
FRI,2023.09.22,21:34,GUN RACK,CZ,CZXHRIZ4HV3ZBJGVWL2ZINW2BCW5TE,,30,,,,,SET-3
FRI,2023.09.22,21:40,SNOWSLIDE,CZ,CZXHRIZ4HV3ZBJGVWL2ZINW2BCW5TE,,30,,AE0410*,* Not 100% sure. East Gulf position,,SET-3
FRI,2023.09.22,22:40,SNOWSLIDE,CZ,CZXHRIZ4HV3ZBJGVWL2ZINW2BCW5TE,,30,,AE0410*,* Not 100% sure. East Gulf position,,SET-3
FRI,2023.09.22,23:10,SNOWSLIDE,CZ,CZXHRIZ4HV3ZBJGVWL2ZINW2BCW5TE,,30,,AE0410*,* Not 100% sure. East Gulf position,,SET-3
SAT,2023.09.23,02:38,DOCKYARD,CZ,CZRTZ46O3FMPDYVGUT7Z3OPIXHNLJU,,30,,,,,SET-3
SAT,2023.09.23,03:10,WILD BUCK,CZ,CZRTZ46O3FMPDYVGUT7Z3OPIXHNLJU,,30,,AE0410*,* Not 100% sure. East Gulf position,,SET-3
SAT,2023.09.23,03:40,WILD BUCK,CZ,CZRTZ46O3FMPDYVGUT7Z3OPIXHNLJU,,30,,AE0410*,* Not 100% sure. East Gulf position,,SET-3
SAT,2023.09.23,04:10,WILD BUCK,CZ,CZRTZ46O3FMPDYVGUT7Z3OPIXHNLJU,,30,,AE0410*,* Not 100% sure. East Gulf position,,SET-3
SAT,2023.09.23,15:48,DOCKYARD,CZ,CZ5L5TYNRHSUUAD276YXOUIC3FYDUL,,30,,,,,SET-3
SAT,2023.09.23,20:10,DOCKYARD,CZ,CZACAA2EVWYUYK6HHC67JHFCVNJIY6,,30,,,,,SET-3
SAT,2023.09.23,20:15,DOCKYARD,CZ,CZXTZ5VNG7WQDR4ZTED75MRGA7PY4L,,30,,,,,SET-3
SAT,2023.09.23,20:30,DOCKYARD,CZ,CZXTZ5VNG7WQDR4ZTED75MRGA7PY4L,&,30,,,,,SET-3
SAT,2023.09.23,20:30,DOCKYARD,CZ,CZACAA2EVWYUYK6HHC67JHFCVNJIY6,,30,,,,,SET-3
SAT,2023.09.23,21:00,DOCKYARD,CZ,CZXTZ5VNG7WQDR4ZTED75MRGA7PY4L,&,30,,,,,SET-3
SAT,2023.09.23,21:00,DOCKYARD,CZ,CZACAA2EVWYUYK6HHC67JHFCVNJIY6,,30,,,,,SET-3
SAT,2023.09.23,21:17,DOCKYARD,EG,EGIEO6PDR7SBPS3YBFJ7XAUMQGFOFZ,>,30,"FOR APEAK 34, FOR TOPPY 34","AE0416 (FOR), ? (FOR)",,,SET-3
SAT,2023.09.23,21:46,DOCKYARD,CZ,CZD67QWFOZUWC3TFSROSUWJ6YMTD4J,,30,,,,,SET-3
SAT,2023.09.23,22:10,ALDERMAN,CZ,CZD67QWFOZUWC3TFSROSUWJ6YMTD4J,,30,,?,"* Probably AE040D, but not confident",,SET-3
SAT,2023.09.23,22:20,BILLY BOB,CZ,CZD67QWFOZUWC3TFSROSUWJ6YMTD4J,,30,,AE0416,,,SET-3
SAT,2023.09.23,22:40,ALDERMAN,CZ,CZD67QWFOZUWC3TFSROSUWJ6YMTD4J,,30,,?,"* Probably AE040D, but not confident",,SET-3
SAT,2023.09.23,22:50,BILLY BOB,CZ,CZD67QWFOZUWC3TFSROSUWJ6YMTD4J,,30,,AE0416,,,SET-3
SAT,2023.09.23,23:10,ALDERMAN,CZ,CZD67QWFOZUWC3TFSROSUWJ6YMTD4J,,30,,?,"* Probably AE040D, but not confident",,SET-3
SAT,2023.09.23,23:20,BILLY BOB,CZ,CZD67QWFOZUWC3TFSROSUWJ6YMTD4J,,30,,AE0416,,,SET-3
SAT,2023.09.23,23:40,ALDERMAN,CZ,CZD67QWFOZUWC3TFSROSUWJ6YMTD4J,,30,,?,"* Probably AE040D, but not confident",,SET-3
SUN,2023.09.24,02:16,RUBDOWN,CZ,CZ33G7ISFN3EVHNDB3EZGK35YBVHGM,,30,,,,,SET-3
SUN,2023.09.24,02:26,FIRE ANT,CZ,CZ33G7ISFN3EVHNDB3EZGK35YBVHGM,,30,,AE0416,,,SET-3
SUN,2023.09.24,02:40,WOODBERRY,CZ,CZ33G7ISFN3EVHNDB3EZGK35YBVHGM,,30,,AE040D,,,SET-3
SUN,2023.09.24,02:50,FIRE ANT,CZ,CZ33G7ISFN3EVHNDB3EZGK35YBVHGM,,30,,AE0416,,,SET-3
SUN,2023.09.24,03:12,WOODBERRY,CZ,CZ33G7ISFN3EVHNDB3EZGK35YBVHGM,,30,,AE040D,,,SET-3
SUN,2023.09.24,03:20,FIRE ANT,CZ,CZ33G7ISFN3EVHNDB3EZGK35YBVHGM,,30,,AE0416,,,SET-3
SUN,2023.09.24,12:36,RUBDOWN,MN,MNGQZ2VUQD2SHNLC6GVHOVWOZHR2F7HX72EQCCDEU3333JTKXZSLGILI2DHHHVD3333IC2A3L4CKBVDUZZEWFTTTT27B7Z2PTDTJZSKK3VAXXXXKPY4FOOX4,+,120,[120 CHAR],,,,SET-3
SUN,2023.09.24,13:02,RUBDOWN,EG,EG5QA3QNTZYTIEHBBAJT6IQEK67OMH,>,30,FOR OUTRANK,,,,SET-3
SUN,2023.09.24,13:12,RUBDOWN,EG,EGPOOO,\,6,DISREGARDED (FOR OUTRANK),,,,SET-3
SUN,2023.09.24,13:14,RUBDOWN,EG,EGPOOOTGVXUF7SVIPBIF3CY6J6PZLG,>,30,FOR OUTRANK,,,,SET-3
SUN,2023.09.24,13:22,RUBDOWN,EG,EGXA5KJJ2CIJJ7RVDTQOUNINPWETHT,>,30,FOR OUTRANK,,,,SET-3
SUN,2023.09.24,13:32,RUBDOWN,EG,EG4OY24ADGKQLGRBJF44CC3ISQ2RK2,>,30,FOR OUTRANK,,,,SET-3
SUN,2023.09.24,13:42,RUBDOWN,EG,EG6BKY3LON2HKKJJIFTHHGJS2C55QY,>,30,FOR OUTRANK,,,,SET-3
SUN,2023.09.24,17:32,RUBDOWN,CZ,CZB4IY75DJEOB2O6Y4ANSWZJZTL3VU,,30,,,,,SET-3
SUN,2023.09.24,20:42,RUBDOWN,CZ,CZ3TTTUEQQQZGLADON7PR2THLASHTO,,30,,,,,SET-3
SUN,2023.09.24,21:10,OUTPLAY,CZ,CZ3TTTUEQQQZGLADON7PR2THLASHTO,*,30,,AE040E,Signal cut out during second read.,,SET-3
SUN,2023.09.24,21:40,OUTPLAY,CZ,CZ3TTTUEQQQZGLADON7PR2THLASHTO,,30,,AE040E,,,SET-3
SUN,2023.09.24,22:10,OUTPLAY,CZ,CZ3TTTUEQQQZGLADON7PR2THLASHTO,,30,,AE040E,,,SET-3
SUN,2023.09.24,22:40,OUTPLAY,CZ,CZ3TTTUEQQQZGLADON7PR2THLASHTO,,30,,AE040E,,,SET-3
MON,2023.09.25,13:03,SEMITONE,EG,EG2CFRPWQKKUVPKAJCQNVSSB5DBXMI,>,30,FOR BRAISED BEEF,,,,SET-3
MON,2023.09.25,13:12,SEMITONE,EG,EG477IAE3WWKXSJBWPATCQODEH7OM5,>,30,FOR BRAISED BEEF,,,,SET-3
MON,2023.09.25,13:22,SEMITONE,EG,EGF6FPLJT2K6KPLQIH6TR4SA7QGMDQ,>,30,FOR BRAISED BEEF,,,,SET-3
MON,2023.09.25,13:32,SEMITONE,EG,EGHFGQGPXNPODOBWSIDDXTZYPMUHPN,>,30,FOR BRAISED BEEF,,,,SET-3
MON,2023.09.25,13:42,SEMITONE,EG,EGA7NMJAZHCSL5XYJWQPRXZCYVHL2G,>,30,FOR BRAISED BEEF,,,,SET-3
MON,2023.09.25,14:42,SEMITONE,EG,EGQNKB7KXGURGMLVMKDTQSCSQWW5CQ,>,30,FOR TALLOW,,,,SET-3
